Country,LONG,LAT,Point_ID,NUTS_1,NUTS_2,NUTS_3,P,N,K,CaCO3,pH_CaCl2,pH_H20,EC,OC,Land Cover,Land Description,Land Use,Revisited_point,Soil_Stones
Sweden,18.421028562,63.738205431,47384540,SE3,SE32,SE321,53.6,22.4,46.8,0,3.0,3.64,46.0,457.0,Woodland,Spruce dominated mixed woodland,FORESTRY,Yes,1
Sweden,18.417559905,63.865576241,47364554,SE3,SE32,SE321,57.7,12.8,220.0,0,3.0,3.78,16.32,513.7,Woodland,Pine dominated coniferous woodland,FORESTRY,Yes,1
Sweden,21.801292533,65.60458733,48664768,SE3,SE33,SE332,28.4,3.8,99.5,1,3.7,4.53,9.98,98.3,Woodland,Pine dominated mixed woodland,FORESTRY,Yes,1
Sweden,14.620030894,61.205485967,45704242,SE3,SE31,SE312,21.1,19.2,89.9,0,5.0,5.5,18.63,416.9,Woodland,Spruce dominated mixed woodland,FORESTRY,Yes,1
Sweden,12.106774539,58.508860784,44443936,SE2,SE23,SE232,63.0,9.7,259.4,0,3.0,3.87,38.4,349.0,Woodland,Spruce dominated coniferous woodland,FORESTRY,Yes,1
Sweden,22.07463292,67.623323386,48364990,SE3,SE33,SE332,24.8,20.1,177.7,0,3.9,4.62,18.67,491.3,Woodland,Pine dominated coniferous woodland,Semi-natural and natural areas not in use,Yes,1
Sweden,20.994732014,67.748926963,47884996,SE3,SE33,SE332,11.7,0.7,36.5,0,3.9,4.48,2.81,13.1,Woodland,Pine dominated mixed woodland,FORESTRY,Yes,1
Sweden,21.723410361,67.38984077,48264962,SE3,SE33,SE332,54.0,15.4,399.0,0,4.3,5.12,17.05,487.6,Woodland,Pine dominated mixed woodland,FORESTRY,Yes,1
Sweden,20.972707857,67.18186516,47984934,SE3,SE33,SE332,11.6,8.8,72.7,0,4.6,5.11,10.92,164.5,Woodland,Other coniferous woodland,FORESTRY,Yes,1
Sweden,22.305312166,67.23942039,48544950,SE3,SE33,SE332,28.5,3.0,37.7,0,4.4,5.09,5.42,73.9,Woodland,Spruce dominated mixed woodland,FORESTRY,Yes,1
Sweden,21.230167652,67.642395467,48004986,SE3,SE33,SE332,38.0,7.6,26.9,0,5.0,5.46,8.91,109.7,Woodland,Spruce dominated mixed woodland,FORESTRY,Yes,1
Sweden,14.501482315,61.155076271,45644236,SE3,SE31,SE312,89.9,14.7,193.1,0,3.4,4.38,56.7,387.5,Woodland,Pine dominated coniferous woodland,FORESTRY,Yes,1
Sweden,16.064952227,61.567986799,46444288,SE3,SE31,SE313,59.4,6.2,134.5,0,3.6,4.59,20.7,135.0,Woodland,Spruce dominated mixed woodland,FORESTRY,Yes,1
Sweden,14.238064797,61.126930197,45504232,SE3,SE31,SE312,31.9,25.4,123.7,0,3.3,3.83,120.8,457.1,Woodland,Pine dominated coniferous woodland,FORESTRY,Yes,1
Sweden,14.773292273,59.721193867,45904078,SE1,SE12,SE124,47.1,19.8,241.8,0,3.6,4.67,57.7,402.0,Woodland,Spruce dominated mixed woodland,FORESTRY,Yes,1
Sweden,19.440044535,64.735789056,47724656,SE3,SE33,SE331,57.0,13.0,120.3,0,3.1,3.96,11.59,489.1,Woodland,Pine dominated coniferous woodland,Semi-natural and natural areas not in use,Yes,1
Sweden,18.198100391,64.949433408,47104672,SE3,SE33,SE331,62.9,15.4,146.5,0,3.5,4.28,16.02,341.9,Woodland,Spruce dominated coniferous woodland,FORESTRY,Yes,1
Sweden,18.062724316,65.06531586,47024684,SE3,SE33,SE331,18.1,3.2,62.0,0,4.2,4.89,8.96,75.0,Woodland,Other coniferous woodland,FORESTRY,Yes,1
Sweden,21.919924117,68.075187676,48205038,SE3,SE33,SE332,18.1,0.7,22.3,0,3.7,4.42,4.02,17.1,Woodland,Spruce dominated mixed woodland,FORESTRY,Yes,1
Sweden,16.033205787,65.298283168,46044700,SE3,SE33,SE331,16.7,2.6,25.9,0,4.0,4.52,4.08,62.3,Woodland,Spruce dominated mixed woodland,FORESTRY,Yes,1
Sweden,12.586529685,58.032667836,44743884,SE2,SE23,SE232,30.4,5.8,50.1,0,3.1,4.02,17.81,135.1,Woodland,Other coniferous woodland,FORESTRY,Yes,1
Sweden,12.155790772,58.184212928,44483900,SE2,SE23,SE232,34.5,8.4,91.7,0,3.2,4.1,19.74,190.9,Woodland,Spruce dominated mixed woodland,FORESTRY,Yes,2
Sweden,11.909741841,58.026015182,44343882,SE2,SE23,SE232,36.3,11.6,205.3,0,3.2,4.06,33.5,333.4,Woodland,Other mixed woodland,FORESTRY,Yes,1
Sweden,16.602694289,61.436207685,46744276,SE3,SE31,SE313,75.6,9.1,251.1,0,3.2,3.97,34.0,335.4,Woodland,Spruce dominated mixed woodland,FORESTRY,Yes,1
Sweden,15.832257324,64.761892905,46004640,SE3,SE33,SE331,25.5,3.5,25.4,0,3.5,3.97,9.41,89.1,Shrubland,Shrubland without tree cover,OTHER PRIMARY PRODUCTION,Yes,2
Sweden,12.833435715,61.161156734,44744232,SE3,SE31,SE312,35.6,8.4,92.8,0,3.0,3.94,12.3,300.6,Artificial land,OTHER ARTIFICIAL AREAS," Electricity, gas and thermal power distribution",Yes,1
Sweden,22.222518804,67.447563181,48464972,SE3,SE33,SE332,47.8,24.8,104.2,0,3.6,4.67,19.36,513.9,Woodland,Pine dominated coniferous woodland,FORESTRY,Yes,1
Sweden,16.364523088,64.705471662,46264636,SE3,SE33,SE331,8.5,0.8,19.4,0,4.2,4.5,3.92,16.3,Shrubland,Shrubland with sparse tree cover,FORESTRY,Yes,1
Sweden,21.350653927,66.387416547,48304850,SE3,SE33,SE332,39.0,16.5,298.1,0,3.8,4.68,14.83,494.0,Woodland,Pine dominated coniferous woodland,Semi-natural and natural areas not in use,Yes,1
Sweden,16.006774487,65.371779085,46024708,SE3,SE33,SE331,17.5,8.2,26.1,0,4.6,5.47,11.12,151.7,Woodland,Spruce dominated mixed woodland,FORESTRY,Yes,1
Sweden,16.885124216,65.282818231,46444702,SE3,SE33,SE331,15.1,2.8,47.5,0,3.8,4.47,7.25,52.1,Woodland,Spruce dominated mixed woodland,FORESTRY,Yes,1
Sweden,17.188459421,64.489226648,46684616,SE3,SE33,SE331,29.8,2.5,14.6,0,3.7,4.41,3.32,68.7,Woodland,Spruce dominated mixed woodland,FORESTRY,Yes,1
Sweden,15.91880434,61.592035195,46364290,SE3,SE31,SE313,56.2,12.6,297.4,0,3.2,4.11,29.4,358.0,Woodland,Spruce dominated coniferous woodland,FORESTRY,Yes,1
Sweden,16.680823813,61.450740896,46784278,SE3,SE31,SE313,55.3,8.4,135.6,0,3.2,4.25,23.2,207.5,Woodland,Pine dominated mixed woodland,FORESTRY,Yes,1
Sweden,16.109230515,61.602303301,46464292,SE3,SE31,SE313,58.3,13.0,313.4,0,3.5,4.4,16.76,478.0,Woodland,Spruce dominated coniferous woodland,FORESTRY,Yes,1
Sweden,16.385361689,64.614003688,46284626,SE3,SE33,SE331,11.1,1.2,31.6,0,4.2,4.5,3.95,19.8,Grassland,Grassland with sparse tree/shrub cover,FORESTRY,Yes,2
Sweden,15.006373726,59.370354102,46064040,SE1,SE12,SE124,45.4,20.8,131.2,0,2.9,3.69,54.1,533.0,Woodland,Spruce dominated mixed woodland,FORESTRY,Yes,1
Sweden,16.927366268,61.547819889,46904290,SE3,SE31,SE313,128.9,11.7,542.6,0,3.2,4.28,39.8,349.0,Woodland,Pine dominated mixed woodland,FORESTRY,Yes,1
Sweden,13.875855435,63.338830246,45164476,SE3,SE32,SE322,53.0,14.3,209.1,0,6.5,6.79,153.7,314.7,Woodland,Spruce dominated coniferous woodland,FORESTRY,Yes,1
Sweden,15.916691757,62.984492996,46224444,SE3,SE32,SE322,17.5,2.5,63.4,0,3.9,4.43,11.05,57.1,Woodland,Spruce dominated coniferous woodland,FORESTRY,Yes,1
Sweden,19.586228092,65.638740042,47644756,SE3,SE33,SE332,12.2,1.9,49.8,0,3.7,4.26,5.74,48.4,Woodland,Pine dominated coniferous woodland,FORESTRY,Yes,2
Sweden,18.459163592,65.245255376,47184706,SE3,SE33,SE331,28.7,9.1,62.5,0,4.5,5.04,12.99,132.8,Woodland,Spruce dominated mixed woodland,FORESTRY,Yes,1
Sweden,19.187945594,65.369782127,47504724,SE3,SE33,SE332,19.0,21.8,259.0,0,4.4,5.08,23.3,499.7,Woodland,Other coniferous woodland,FORESTRY,Yes,1
Sweden,18.246669539,65.110628232,47104690,SE3,SE33,SE331,74.8,9.6,624.6,0,4.8,5.37,77.5,287.9,Shrubland,Shrubland with sparse tree cover,FORESTRY,Yes,1
Sweden,19.011936624,65.743962049,47364764,SE3,SE33,SE332,50.4,12.5,525.9,0,3.8,4.49,26.0,474.6,Woodland,Other coniferous woodland,Semi-natural and natural areas not in use,Yes,2
Sweden,13.353705505,62.592962149,44944392,SE3,SE32,SE322,39.1,2.6,58.2,0,3.8,3.97,25.7,47.9,Woodland,Broadleaved woodland,FORESTRY,Yes,1
Sweden,15.56102263,59.096578917,46404012,SE1,SE12,SE124,26.0,22.7,43.5,0,4.9,5.14,122.3,455.6,Grassland,Grassland without tree/shrub cover,"Amenities, museum, leisure (e.g. parks, botanical gardens)",Yes,1
Sweden,15.774441995,58.907328395,46543992,SE1,SE12,SE123,22.9,14.6,120.0,0,4.0,4.27,51.7,235.7,Woodland,Spruce dominated coniferous woodland,FORESTRY,Yes,1
Sweden,16.744080398,58.519735004,47143954,SE1,SE12,SE123,150.5,4.3,97.0,0,3.5,3.98,17.24,83.6,Woodland,Broadleaved woodland,FORESTRY,Yes,2
Sweden,16.20732974,58.798102473,46803982,SE1,SE12,SE123,50.3,3.7,120.2,0,3.2,4.15,14.12,84.1,Woodland,Pine dominated coniferous woodland,FORESTRY,Yes,2
Sweden,16.837299885,61.479681221,46864282,SE3,SE31,SE313,35.6,4.5,120.3,0,3.3,4.11,13.08,128.0,Woodland,Pine dominated coniferous woodland,FORESTRY,Yes,1
Sweden,20.451416598,66.610034093,47864868,SE3,SE33,SE332,19.4,2.4,34.3,0,3.7,4.72,8.04,69.8,Woodland,Spruce dominated mixed woodland,FORESTRY,Yes,2
Sweden,19.134088707,65.591465582,47444748,SE3,SE33,SE332,20.2,4.3,91.0,0,4.1,4.72,6.63,104.5,Woodland,Other mixed woodland,FORESTRY,Yes,1
Sweden,14.505987159,63.032619995,45504444,SE3,SE32,SE322,0.0,5.6,228.7,3,6.5,6.92,15.01,91.9,Woodland,Spruce dominated coniferous woodland,FORESTRY,Yes,1
Sweden,16.54792763,63.882429014,46444546,SE3,SE32,SE322,17.9,1.2,35.5,0,3.3,3.99,5.79,27.8,Woodland,Spruce dominated coniferous woodland,FORESTRY,Yes,3
Sweden,16.403639487,61.752510109,46604310,SE3,SE31,SE313,31.9,18.1,210.4,0,3.9,4.4,38.9,373.8,Woodland,Broadleaved woodland,FORESTRY,Yes,1
Sweden,15.952834275,61.57258335,46384288,SE3,SE31,SE313,25.5,2.8,70.2,0,3.6,4.34,8.08,65.6,Woodland,Pine dominated coniferous woodland,FORESTRY,Yes,1
Sweden,16.019602051,62.908092242,46284436,SE3,SE32,SE322,78.3,13.2,356.1,0,3.2,4.2,19.36,508.8,Woodland,Spruce dominated coniferous woodland,FORESTRY,Yes,1
Sweden,14.727782181,63.188564847,45604462,SE3,SE32,SE322,33.3,26.1,86.1,1,6.2,6.54,57.9,450.1,Woodland,Other mixed woodland,FORESTRY,Yes,1
Sweden,15.485766162,62.783604611,46024420,SE3,SE32,SE322,23.5,6.0,56.1,0,4.7,4.88,54.4,100.6,Woodland,Spruce dominated coniferous woodland,FORESTRY,Yes,1
Sweden,15.499326058,63.072438771,46004452,SE3,SE32,SE322,71.6,16.1,220.3,0,5.3,5.8,27.3,456.6,Woodland,Other coniferous woodland,FORESTRY,Yes,1
Sweden,14.509990472,62.79765606,45524418,SE3,SE32,SE322,87.8,17.7,583.0,0,4.2,4.38,220.0,448.5,Woodland,Spruce dominated mixed woodland,FORESTRY,Yes,1
Sweden,17.015493609,61.435037745,46964278,SE3,SE31,SE313,23.9,18.0,527.7,0,4.3,5.0,22.2,472.1,Woodland,Pine dominated mixed woodland,FORESTRY,Yes,1
Sweden,13.628941883,63.272599822,45044468,SE3,SE32,SE322,62.0,18.9,589.8,0,5.5,6.03,39.8,483.0,Woodland,Spruce dominated coniferous woodland,FORESTRY,Yes,1
Sweden,16.589278786,57.678787978,47143860,SE2,SE21,SE213,211.8,8.5,140.3,0,3.6,4.43,15.97,167.1,Woodland,Pine dominated coniferous woodland,FORESTRY,Yes,1
Sweden,14.128334803,63.151647476,45304456,SE3,SE32,SE322,24.4,8.3,95.2,0,5.3,5.76,16.24,173.5,Woodland,Spruce dominated mixed woodland,FORESTRY,Yes,1
Sweden,13.955039383,60.630009403,45384176,SE3,SE31,SE312,22.5,2.0,52.2,0,4.1,4.39,23.7,34.3,Woodland,Spruce dominated coniferous woodland,FORESTRY,Yes,1
Sweden,13.401755109,60.572134739,45084168,SE3,SE31,SE312,40.9,17.4,254.9,0,3.2,3.89,19.32,488.7,Woodland,Spruce dominated mixed woodland,FORESTRY,Yes,1
Sweden,13.308842477,63.604804641,44864504,SE3,SE32,SE322,48.1,5.6,90.3,0,3.5,4.08,11.46,145.6,Woodland,Spruce dominated coniferous woodland,FORESTRY,Yes,1
Sweden,14.971122569,62.747117773,45764414,SE3,SE32,SE322,29.2,7.3,80.9,0,4.6,5.23,14.04,163.1,Woodland,Spruce dominated coniferous woodland,FORESTRY,Yes,1
Sweden,21.78230634,66.247738494,48524838,SE3,SE33,SE332,15.8,1.2,37.8,0,3.9,4.29,5.11,35.1,Woodland,Pine dominated coniferous woodland,FORESTRY,Yes,2
